                
  Z                     H [1/MPC]               COMOV. DIST.        ANG.DIAM.DIST.          LUM. DIST.              GR.FAC. D               GR.FAC. F             
  7222935767.768984     112556873676328.05      13895.564067912777  1.9238111084962645e-06  100366766733348.25      0.00010340735334919666  0.10487003685677145   
  7172726680.952581     110997470404878.83      13895.564067463578  1.9372777862045743e-06  99669083147477.55       0.00010348299922897382  0.1047933819815947    
  7122866614.600643     109459671666581.36      13895.564067011233  1.950838730656123e-06   98976249397854.22       0.00010355864511232145  0.10471683912830404   
  7073353142.553037     107943178144462.69      13895.564066555722  1.964494601718104e-06   98288231771614.53       0.00010363429099926728  0.10464040805186815   
  7024183855.514701     106447694668395.02      13895.564066097022  1.9782460638767793e-06  97604996790244.48       0.00010370993688983923  0.10456408850797291   
  6975356360.938397     104972930157643.64      13895.564065635112  1.992093786269816e-06   96926511207950.45       0.00010378558278406547  0.10448788025301839   
  6926868282.908306     103518597564211.19      13895.564065169969  2.0060384427188437e-06  96252742010041.83       0.00010386122868197432  0.10441178304411657   
  6878717262.024401     102084413816966.47      13895.564064701568  2.020080711762244e-06   95583656411324.19       0.00010393687458359439  0.10433579663908858   
  6830900955.287652     100670099766547.66      13895.56406422989   2.0342212766881673e-06  94919221854504.28       0.00010401252048895449  0.10425992079646229   
  6783417035.986016     99275380131028.7        13895.56406375491   2.0484608255677785e-06  94259406008605.7        0.00010408816639808361  0.10418415527546963   
  6736263193.581213     97899983442338.25       13895.564063276604  2.062800051288744e-06   93604176767395.56       0.00010416381231101099  0.10410849983604417   
  6689437133.596304     96543641993421.53       13895.564062794952  2.0772396515889413e-06  92953502247822.44       0.00010423945822776613  0.10403295423881836   
  6642936577.504043     95206091786133.5        13895.564062309926  2.091780329090413e-06   92307350788464.84       0.00010431510414837869  0.10395751824512141   
  6596759262.615995     93887072479854.44       13895.564061821507  2.1064227913335574e-06  91665690947990.53       0.00010439075007287861  0.10388219161697633   
  6550902941.972455     92586327340817.31       13895.564061329667  2.121167750811553e-06   91028491503626.8        0.00010446639600129604  0.1038069741170978    
  6505365384.2330885    91303603192137.0        13895.564060834386  2.136015925005034e-06   90395721449640.94       0.00010454204193366137  0.10373186550888945   
  6460144373.568376     90038650364532.16       13895.564060335637  2.150968036416995e-06   89767349995831.77       0.00010461768787000518  0.1036568655564415    
  6415237709.551778     88791222647729.42       13895.564059833398  2.1660248126079544e-06  89143346566031.17       0.00010469333381035838  0.10358197402452833   
  6370643207.052674     87561077242541.25       13895.564059327642  2.1811869862313518e-06  88523680796616.48       0.000104768979754752    0.10350719067860582   
  6326358696.130031     86347974713607.36       13895.564058818345  2.1964552950692007e-06  87908322535032.9        0.00010484462570321742  0.10343251528480925   
  6282382021.926807     85151678942791.08       13895.564058305485  2.2118304820679917e-06  87297241838326.25       0.00010492027165578617  0.10335794760995048   
  6238711044.565118     83971957083221.48       13895.564057789034  2.2273132953748365e-06  86690408971686.1        0.00010499591761249008  0.10328348742151583   
  6195343639.0420885    82808579513971.86       13895.564057268968  2.2429044883738794e-06  86087794406998.73       0.0001050715635733612   0.10320913448766356   
  6152277695.126469     81661319795366.53       13895.564056745261  2.258604819722952e-06   85489368821410.5        0.00010514720953843183  0.1031348885772215    
  6109511117.255943     80529954624906.53       13895.564056217889  2.2744150533904907e-06  84895103095900.84       0.00010522285550773451  0.1030607494596846    
  6067041824.435163     79414263793806.1        13895.564055686824  2.2903359586927117e-06  84304968313865.42       0.00010529850148130206  0.10298671690521251   
  6024867750.134487     78314030144131.19       13895.564055152043  2.306368310331044e-06   83718935759709.11       0.00010537414745916751  0.10291279068462747   
  5982986842.189426     77229039526531.97       13895.564054613516  2.322512888429825e-06   83136976917448.6        0.00010544979344136419  0.10283897056941162   
  5941397062.700787     76159080758560.75       13895.564054071223  2.3387704785742653e-06  82559063469324.97       0.00010552543942792565  0.10276525633170486   
  5900096387.935502     75103945583567.4        13895.564053525131  2.355141871848669e-06   81985167294425.6        0.00010560108541888569  0.10269164774430249   
  5859082808.22817      74063428630164.5        13895.564052975218  2.371627864874931e-06   81415260467316.02       0.0001056767314142784   0.1026181445806528    
  5818354327.883254     73037327372253.58       13895.564052421456  2.3882292598512992e-06  80849315256680.9        0.00010575237741413812  0.10254474661485485   
  5777908965.077974     72025442089605.72       13895.564051863816  2.404946864591409e-06   80287304123974.72       0.00010582802341849946  0.10247145362165608   
  5737744751.765879     71027575828987.83       13895.564051302274  2.421781492563593e-06   79729199722081.8        0.00010590366942739727  0.10239826537645007   
  5697859733.581077     70043534365827.875      13895.564050736799  2.4387339629304583e-06  79174974893985.53       0.0001059793154408667   0.1023251816552742    
  5658251969.74314      69073126166410.86       13895.564050167368  2.4558051005887533e-06  78624602671447.05       0.00010605496145894317  0.1022522022348075    
  5618919532.9626665    68116162350598.8        13895.56404959395   2.472995736209501e-06   78078056273692.81       0.00010613060748166232  0.10217932689236821   
  5579860509.3475       67172456655067.17       13895.564049016519  2.4903067062784224e-06  77535309106111.69       0.00010620625350906014  0.10210655540591163   
  5541072998.309599     66241825397050.52       13895.564048435044  2.507738853136638e-06   76996334758960.61       0.00010628189954117281  0.10203388755402787   
  5502555112.472556     65324087438590.51       13895.5640478495    2.5252930250216576e-06  76461107006079.69       0.00010635754557803687  0.10196132311593954   
  5464304977.579763     64419064151279.305      13895.564047259857  2.54297007610865e-06    75929599803616.0        0.0001064331916196891   0.10188886187149963   
  5426320732.403208     63526579381491.25       13895.564046666086  2.5607708665520127e-06  75401787288756.36       0.00010650883766616656  0.10181650360118918   
  5388600528.652903     62646459416096.42       13895.56404606816   2.5786962625272244e-06  74877643778468.72       0.00010658448371750661  0.1017442480861152    
  5351142530.886959     61778532948649.11       13895.564045466048  2.596747136272988e-06   74357143768252.58       0.00010666012977374688  0.10167209510800829   
  5313944916.422269     60922631046044.77       13895.56404485972   2.6149243661336807e-06  73840261930897.94       0.0001067357758349253   0.10160004444922063   
  5277005875.245813     60078587115638.83       13895.56404424915   2.633228836602089e-06   73326973115252.8        0.00010681142190108009  0.10152809589272377   
  5240323609.926593     59246236872821.164      13895.564043634304  2.6516614383624476e-06  72817252344999.44       0.00010688706797224974  0.1014562492221063    
  5203896335.52816      58425418309039.766      13895.564043015154  2.6702230683337828e-06  72311074817438.98       0.00010696271404847308  0.10138450422157193   
  5167722279.521774     57615971660267.41       13895.564042391672  2.6889146297135505e-06  71808415902284.66       0.00010703836012978919  0.10131286067593712   
  5131799681.700139     56817739375905.15       13895.564041763824  2.7077370320215926e-06  71309251140463.06       0.00010711400621623748  0.10124131837062902   
  5096126794.091763     56030566088116.74       13895.564041131582  2.726691191144386e-06   70813556242924.23       0.00010718965230785768  0.10116987709168349   
  5060701880.875896     55254298581587.836      13895.564040494914  2.745778029379616e-06   70321307089459.65       0.00010726529840468976  0.10109853662574268   
  5025523218.298077     54488785763704.234      13895.564039853787  2.7649984754810472e-06  69832479727528.59       0.00010734094450677407  0.10102729676005312   
  4990589094.586239     53733878635143.086      13895.564039208175  2.7843534647037253e-06  69347050371092.59       0.00010741659061415122  0.1009561572824636    
  4955897809.867432     52989430260871.81       13895.564038558043  2.8038439388494776e-06  68864995399458.01       0.00010749223672686213  0.100885117981423     
  4921447676.085102     52255295741548.664      13895.56403790336   2.8234708463127437e-06  68386291356126.766      0.00010756788284494808  0.10081417864597823   
  4887237016.916949     51531332185319.49       13895.564037244094  2.8432351421267262e-06  67910914947654.83       0.00010764352896845062  0.10074333906577218   
  4853264167.693361     50817398680005.29       13895.564036580214  2.8631377880098582e-06  67438843042518.836      0.00010771917509741164  0.10067259903104162   
  4819527475.316412     50113356265675.086      13895.564035911684  2.8831797524126016e-06  66970052669990.54       0.00010779482123187336  0.10060195833261516   
  4786025298.179421     49419067907598.79       13895.564035238478  2.9033620105645734e-06  66504521019019.05       0.00010787046737187828  0.10053141676191119   
  4752756006.087077     48734398469574.76       13895.564034560557  2.9236855445219935e-06  66042225437120.83       0.00010794611351746925  0.10046097411093581   
  4719717980.17611      48059214687626.94       13895.564033877892  2.9441513432154787e-06  65583143429277.53       0.0001080217596686895   0.1003906301722808    
  4686909612.83652      47393385144066.28       13895.564033190447  2.964760402498158e-06   65127252656841.27       0.00010809740582558251  0.10032038473912172   
  4654329307.633352     46736780241911.76       13895.564032498192  2.985513725194133e-06   64674530936447.79       0.00010817305198819212  0.1002502376052156    
